movie_id,movie_title,movie_duration,movie_budget,movie_rate
1280,Sweet November ,119,40000000,6.7
1281,The Reaping ,99,40000000,5.7
1282,Mean Streets ,112,500000,7.4
1283,Renaissance Man ,128,40000000,6.1
1284,Colombiana ,112,40000000,6.4
1285,The Magic Sword: Quest for Camelot ,86,40000000,6.2
1286,City by the Sea ,108,60000000,6.2
1287,At First Sight ,128,60000000,5.9
1288,Torque ,84,40000000,4.0
1289,City Hall ,111,40000000,6.2
1290,Showgirls ,131,45000000,4.6
1291,Marie Antoinette ,123,40000000,6.4
1292,Kiss of Death ,101,40000000,5.9
1293,Get Carter ,102,40000000,5.1
1294,The Impossible ,114,45000000,7.6
1295,Ishtar ,107,51000000,4.2
1296,Fantastic Mr. Fox ,87,40000000,7.8
1297,Life or Something Like It ,103,40000000,5.8
1298,Memoirs of an Invisible Man ,99,40000000,5.9
1299,AmÃ©lie ,122,77000000,8.4
1300,New York Minute ,91,30000000,4.8
1301,Alfie ,103,60000000,6.2
1302,Big Miracle ,107,40000000,6.5
1303,The Deep End of the Ocean ,106,40000000,6.3
1304,Feardotcom ,101,42000000,3.3
1305,Cirque du Freak: The Vampire's Assistant ,109,40000000,5.9
1306,Victor Frankenstein ,110,40000000,6.0
1307,Duplex ,89,40000000,5.8
1308,Soul Men ,100,0,6.5
1309,Raise the Titanic ,119,36000000,4.7
1310,Universal Soldier: The Return ,83,24000000,4.1
1311,Pandorum ,108,33000000,6.8
1312,Impostor ,102,40000000,6.2
1313,Extreme Ops ,93,40000000,4.5
1314,Just Visiting ,84,40000000,5.8
1315,Sunshine ,107,26000000,7.3
1316,A Thousand Words ,91,40000000,5.9
1317,Delgo ,94,40000000,4.4
1318,The Gunman ,115,40000000,5.8
1319,Alex Rider: Operation Stormbreaker ,93,40000000,5.1
1320,Disturbia ,105,20000000,6.9
1321,Hackers ,107,20000000,6.2
1322,The Hunting Party ,101,25000000,6.9
1323,The Hudsucker Proxy ,111,30000000,7.3
1324,The Warlords ,113,40000000,7.1
1325,Nomad: The Warrior ,112,25000000,6.0
1326,Snowpiercer ,126,39200000,7.0
1327,A Monster in Paris ,90,25000000,6.8
1328,The Last Shot ,93,0,5.7
1329,The Crow ,98,23000000,7.6
1330,Baahubali: The Beginning ,159,18026148,8.4
1331,The Time Traveler's Wife ,107,39000000,7.1
1332,Because I Said So ,102,0,5.6
1333,The Fast and the Furious ,106,38000000,6.7
1334,Frankenweenie ,87,39000000,7.0
1335,Serenity ,119,40000000,8.0
1336,Against the Ropes ,110,39000000,5.3
1337,Superman III ,125,39000000,4.9
1338,Grudge Match ,113,40000000,6.4
1339,Red Cliff ,150,553632000,7.4
1340,Sweet Home Alabama ,108,38000000,6.1
1341,The Ugly Truth ,96,38000000,6.5
1342,Sgt. Bilko ,93,39000000,5.7
1343,Spy Kids 2: Island of Lost Dreams ,100,38000000,5.1
1344,Star Trek: Generations ,118,35000000,6.6
1345,The Grandmaster ,122,38600000,6.5
1346,Water for Elephants ,120,38000000,6.9
1347,3rd Rock from the Sun             ,60,0,7.8
1348,Dragon Nest: Warriors' Dawn ,88,40000000,6.4
1349,The Hurricane ,146,38000000,7.6
1350,Enough ,115,38000000,5.6
1351,Heartbreakers ,123,35000000,6.2
1352,Paul Blart: Mall Cop 2 ,94,30000000,4.4
1353,Angel Eyes ,102,38000000,5.6
1354,Joe Somebody ,98,38000000,5.5
1355,The Ninth Gate ,133,38000000,6.7
1356,Extreme Measures ,118,38000000,6.1
1357,Rock Star ,105,57000000,6.2
1358,Precious ,109,10000000,7.3
1359,White Squall ,129,38000000,6.6
1360,The Thing ,109,15000000,8.2
1361,Riddick ,127,38000000,6.4
1362,Switchback ,118,37000000,6.4
1363,Texas Rangers ,110,38000000,5.2
1364,City of Ember ,90,55000000,6.5
1365,The Master ,144,32000000,7.1
1366,Virgin Territory ,97,38000000,4.8
1367,The Express ,130,40000000,7.3
1368,The 5th Wave ,112,38000000,5.2
1369,Creed ,133,35000000,7.7
1370,The Town ,150,37000000,7.6
1371,What to Expect When You're Expecting ,110,40000000,5.7
1372,Burn After Reading ,96,37000000,7.0
1373,Nim's Island ,96,37000000,6.0
1374,Rush ,123,38000000,8.1
1375,Magnolia ,188,37000000,8.0
1376,Cop Out ,107,37000000,5.6
1377,How to Be Single ,110,38000000,6.1
1378,Dolphin Tale ,113,37000000,6.9
1379,Twilight ,122,37000000,5.2
1380,John Q ,116,36000000,7.0
1381,Blue Streak ,93,65000000,6.3
1382,We're the Millers ,118,37000000,7.0
1383,Obitaemyy ostrov ,115,29500000,5.3
1384,Breakdown ,93,36000000,6.9
1385,Never Say Never Again ,121,36000000,6.2
1386,Hot Tub Time Machine ,101,36000000,6.4
1387,Dolphin Tale 2 ,107,36000000,6.4
1388,Reindeer Games ,124,34000000,5.7
1389,A Man Apart ,109,36000000,6.1
1390,Aloha ,105,37000000,5.4
1391,Ghosts of Mississippi ,130,36000000,6.7
1392,Snow Falling on Cedars ,127,36000000,6.8
1393,The Rite ,114,37000000,6.0
1394,Gattaca ,106,36000000,7.8
1395,Isn't She Great ,95,36000000,5.3
1396,Space Chimps ,81,37000000,4.5
1397,Head of State ,95,35200000,5.4
1398,The Hangover ,108,35000000,7.8
1399,Ip Man 3 ,105,36000000,7.2
1400,Austin Powers: The Spy Who Shagged Me ,95,33000000,6.6
1401,Batman ,126,35000000,7.6
1402,There Be Dragons ,102,36000000,5.9
1403,Lethal Weapon 3 ,121,35000000,6.7
1404,The Blind Side ,129,29000000,7.7
1405,Rush Hour             ,43,0,5.8
1406,Spy Kids ,88,35000000,5.4
1407,Horrible Bosses ,106,35000000,6.9
1408,True Grit ,110,38000000,7.7
1409,The Devil Wears Prada ,109,35000000,6.8
1410,Star Trek: The Motion Picture ,143,35000000,6.4
1411,Identity Thief ,120,35000000,5.7
1412,Cape Fear ,128,35000000,7.3
1413,21 ,123,35000000,6.8
1414,Trainwreck ,129,35000000,6.3
1415,Guess Who ,105,35000000,5.9
1416,The English Patient ,162,27000000,7.4
1417,L.A. Confidential ,138,35000000,8.3
1418,Sky High ,100,35000000,6.2
1419,In & Out ,90,35000000,6.3
1420,Species ,108,35000000,5.8
1421,A Nightmare on Elm Street ,101,1800000,7.5
1422,The Cell ,109,33000000,6.3
1423,The Man in the Iron Mask ,132,35000000,6.4
1424,Secretariat ,123,35000000,7.2
1425,TMNT ,87,34000000,6.3
1426,Radio ,109,35000000,6.9
1427,Friends with Benefits ,109,35000000,6.6
1428,Neighbors 2: Sorority Rising ,92,35000000,6.0
1429,Saving Mr. Banks ,125,35000000,7.5
1430,Malcolm X ,202,33000000,7.7
1431,This Is 40 ,134,35000000,6.2
1432,Old Dogs ,88,35000000,5.4
1433,Underworld: Rise of the Lycans ,92,35000000,6.6
1434,License to Wed ,91,35000000,5.3
1435,The Benchwarmers ,75,33000000,5.6
1436,Must Love Dogs ,98,30000000,5.9
1437,Donnie Brasco ,147,35000000,7.8
1438,Resident Evil ,100,33000000,6.7
1439,Poltergeist ,120,10700000,7.4
1440,The Ladykillers ,104,35000000,6.2
1441,Max Payne ,103,35000000,5.4
1442,In Time ,109,40000000,6.7
1443,The Back-up Plan ,104,35000000,5.3
1444,Something Borrowed ,112,35000000,5.9
1445,Hit the Floor             ,60,0,7.0
1446,Black Knight ,95,50000000,4.8
1447,The Bad News Bears ,102,0,7.3
1448,Street Fighter ,102,35000000,3.8
1449,The Pianist ,150,35000000,8.5
1450,From Hell ,122,35000000,6.8
1451,The Nativity Story ,101,30000000,6.8
1452,House of Wax ,108,30000000,5.3
1453,Closer ,98,27000000,7.3
1454,J. Edgar ,137,35000000,6.6
1455,Mirrors ,112,35000000,6.2
1456,Queen of the Damned ,101,35000000,5.2
1457,Predator 2 ,103,35000000,6.2
1458,Untraceable ,101,35000000,6.2
1459,Blast from the Past ,112,35000000,6.6
1460,Flash Gordon ,111,20000000,6.4
1461,Jersey Girl ,102,35000000,6.2
1462,Alex Cross ,101,35000000,5.1
1463,Midnight in the Garden of Good and Evil ,155,30000000,6.6
1464,Heist ,93,19000000,6.1
1465,Nanny McPhee Returns ,109,35000000,6.1
1466,Hoffa ,140,35000000,6.6
1467,The X Files: I Want to Believe ,108,30000000,5.9
1468,Ella Enchanted ,96,35000000,6.3
1469,Concussion ,123,35000000,7.1
1470,Abduction ,106,35000000,5.0
1471,Valiant ,76,35000000,5.6
1472,Wonder Boys ,107,55000000,7.4
1473,Superhero Movie ,82,35000000,4.5
1474,Broken City ,109,35000000,6.2
1475,Cursed ,99,35000000,5.0
1476,Premium Rush ,91,35000000,6.5
1477,Hot Pursuit ,87,35000000,5.1
1478,The Four Feathers ,125,35000000,6.5
1479,Parker ,118,35000000,6.2
1480,Wimbledon ,98,31000000,6.3
1481,Furry Vengeance ,92,35000000,3.8
1482,Bait ,93,30000000,5.2
1483,Krull ,116,27000000,6.0
1484,Lions for Lambs ,92,35000000,6.2
1485,Flight of the Intruder ,115,35000000,5.7
1486,Walk Hard: The Dewey Cox Story ,120,35000000,6.7
1487,The Shipping News ,111,35000000,6.8
1488,American Outlaws ,94,35000000,6.0
1489,The Young Victoria ,100,35000000,7.3
1490,Whiteout ,101,35000000,5.5
1491,The Tree of Life ,139,32000000,6.7
1492,Knock Off ,91,35000000,4.8
1493,Sabotage ,109,35000000,5.7
1494,The Order ,102,38000000,5.1
1495,Punisher: War Zone ,103,35000000,6.0
1496,Zoom ,83,35000000,4.2
1497,The Walk ,123,35000000,7.4
1498,Warriors of Virtue ,101,35000000,4.6
1499,A Good Year ,117,35000000,6.9
1500,Luther             ,60,0,8.6
1501,Radio Flyer ,114,35000000,6.9
1502,"Blood In Blood Out ",330,35000000,8.0
1503,Smilla's Sense of Snow ,121,35000000,6.4
1504,Femme Fatale ,114,35000000,6.3
1505,Lion of the Desert ,156,35000000,8.4
1506,The Horseman on the Roof ,135,0,7.1
1507,Ride with the Devil ,148,35000000,6.8
1508,Biutiful ,148,0,7.5
1509,The Lovers ,109,0,4.5
1510,Bandidas ,93,32000000,5.7
1511,Black Water Transit ,0,23000000,7.2
1512,The Maze Runner ,113,34000000,6.8
1513,Unfinished Business ,91,35000000,5.4
1514,The Age of Innocence ,139,30000000,7.2
1515,The Fountain ,96,35000000,7.3
1516,Chill Factor ,102,34000000,5.2
1517,Stolen ,96,35000000,5.5
1518,Ponyo ,101,34000000,7.7
1519,The Longest Ride ,128,34000000,7.1
1520,The Astronaut's Wife ,109,34000000,5.3
1521,I Dreamed of Africa ,114,34000000,5.6
1522,Playing for Keeps ,105,35000000,5.7
1523,Mandela: Long Walk to Freedom ,141,35000000,7.1
1524,Reds ,195,35000000,7.5
1525,A Few Good Men ,138,40000000,7.6
1526,Exit Wounds ,101,33000000,5.5
1527,Big Momma's House ,99,30000000,5.1
1528,Thunder and the House of Magic ,85,34000000,6.3
1529,The Darkest Hour ,89,30000000,4.9
1530,Step Up Revolution ,99,33000000,6.5
1531,Snakes on a Plane ,105,33000000,5.6
1532,The Watcher ,97,33000000,5.3
1533,The Punisher ,140,33000000,6.5
1534,Goal! The Dream Begins ,118,10000000,6.8
1535,Safe ,94,30000000,6.5
1536,Pushing Tin ,124,38000000,6.0
1537,Star Wars: Episode VI - Return of the Jedi ,134,32500000,8.4
1538,Doomsday ,113,30000000,6.0
1539,The Reader ,124,32000000,7.6
1540,Wanderlust ,98,0,5.6
1541,Elf ,97,33000000,6.9
1542,Phenomenon ,123,32000000,6.4
1543,Snow Dogs ,99,35000000,5.1
1544,Scrooged ,101,32000000,7.0
1545,Nacho Libre ,92,32000000,5.7
1546,Bridesmaids ,131,32500000,6.8
1547,This Is the End ,107,32000000,6.7
1548,Stigmata ,103,29000000,6.2
1549,Men of Honor ,129,32000000,7.2
1550,Takers ,107,20000000,6.2
1551,The Big Wedding ,89,35000000,5.6
1552,"Big Mommas: Like Father Like Son ",113,32000000,4.4
1553,Source Code ,93,32000000,7.5
1554,Alive ,120,32000000,7.1
1555,The Number 23 ,98,32000000,6.4
1556,The Young and Prodigious T.S. Spivet ,105,33000000,7.1
1557,1941 ,142,35000000,5.9
1558,Dreamer: Inspired by a True Story ,98,32000000,6.9
1559,A History of Violence ,96,32000000,7.5
1560,Transporter 2 ,87,32000000,6.3
1561,The Quick and the Dead ,107,32000000,6.4
1562,Laws of Attraction ,90,28000000,5.9
1563,Bringing Out the Dead ,121,55000000,6.8
1564,Repo Men ,119,32000000,6.3
1565,Dragon Wars: D-War ,107,35000000,3.6
1566,Bogus ,110,30000000,5.3
1567,The Incredible Burt Wonderstone ,100,30000000,5.9
1568,Cats Don't Dance ,75,32000000,6.9
1569,Cradle Will Rock ,132,32000000,6.9
1570,The Good German ,105,32000000,6.1
1571,George and the Dragon ,93,32000000,5.7
1572,Apocalypse Now ,289,31500000,8.5
1573,Going the Distance ,102,32000000,6.3
1574,Mr. Holland's Opus ,143,6500000,7.3
1575,Criminal ,113,31500000,6.3
1576,Out of Africa ,161,31000000,7.2
1577,Flight ,138,31000000,7.3
1578,Moonraker ,126,34000000,6.3
1579,The Grand Budapest Hotel ,99,25000000,8.1
1580,Hearts in Atlantis ,101,31000000,6.9
1581,Arachnophobia ,103,31000000,6.3
1582,Frequency ,118,31000000,7.3
1583,Ghostbusters ,116,144000000,5.5
1584,Vacation ,99,31000000,6.1
1585,Get Shorty ,105,30250000,6.9
1586,Chicago ,113,45000000,7.2
1587,Big Daddy ,93,34200000,6.4
1588,American Pie 2 ,108,30000000,6.4
1589,Toy Story ,74,30000000,8.3
1590,Speed ,116,25000000,7.2
1591,The Vow ,104,30000000,6.8
1592,Extraordinary Measures ,106,31000000,6.5
1593,Remember the Titans ,120,30000000,7.8
1594,The Hunt for Red October ,135,30000000,7.6
1595,Lee Daniels' The Butler ,132,30000000,7.2
1596,Dodgeball: A True Underdog Story ,92,20000000,6.7
1597,The Addams Family ,99,38000000,6.8
1598,Ace Ventura: When Nature Calls ,90,30000000,6.3
1599,The Princess Diaries ,111,37000000,6.2
1600,The First Wives Club ,103,26000000,6.2
1601,Se7en ,127,33000000,8.6
1602,District 9 ,112,30000000,8.0
1603,The SpongeBob SquarePants Movie ,87,30000000,7.0
1604,Mystic River ,138,25000000,8.0
1605,Million Dollar Baby ,132,30000000,8.1
1606,Analyze This ,103,30000000,6.7
1607,The Notebook ,123,29000000,7.9
1608,27 Dresses ,111,30000000,6.1
1609,Hannah Montana: The Movie ,102,30000000,4.2
1610,Rugrats in Paris: The Movie ,78,30000000,6.1
1611,The Prince of Tides ,132,30000000,6.6
1612,Legends of the Fall ,133,30000000,7.5
1613,Up in the Air ,108,25000000,7.4
1614,About Schmidt ,125,30000000,7.2
1615,Warm Bodies ,98,35000000,6.9
1616,Looper ,119,30000000,7.4
1617,Down to Earth ,87,30000000,5.4
1618,Babe ,91,30000000,6.8
1619,Hope Springs ,100,30000000,6.3
1620,Forgetting Sarah Marshall ,118,30000000,7.2
1621,Friday Night Lights             ,44,0,8.7
1622,Four Brothers ,109,45000000,6.9
1623,Baby Mama ,99,30000000,6.0
1624,Hope Floats ,114,30000000,5.9
1625,Bride Wars ,89,30000000,5.4
1626,Without a Paddle ,95,19000000,5.9
1627,13 Going on 30 ,98,37000000,6.1
1628,Midnight in Paris ,94,17000000,7.7
1629,The Nut Job ,85,42000000,5.8
1630,Blow ,124,30000000,7.6
1631,Message in a Bottle ,131,55000000,6.1
1632,Star Trek V: The Final Frontier ,107,27800000,5.4
1633,Like Mike ,99,30000000,5.1
1634,Naked Gun 33 1/3: The Final Insult ,83,30000000,6.4
1635,A View to a Kill ,131,30000000,6.3
1636,The Curse of the Were-Rabbit ,85,30000000,7.5
1637,P.S. I Love You ,126,30000000,7.1
1638,Racing Stripes ,102,0,5.2
1639,Atonement ,123,30000000,7.8
1640,Letters to Juliet ,105,30000000,6.5
1641,Black Rain ,125,30000000,6.6
1642,The Three Stooges ,92,0,5.1
1643,Corpse Bride ,77,40000000,7.4
1644,Glory Road ,118,0,7.2
1645,Sicario ,121,30000000,7.6
1646,Southpaw ,124,30000000,7.5
1647,Drag Me to Hell ,99,30000000,6.6
1648,The Age of Adaline ,112,25000000,7.2
1649,Secondhand Lions ,111,30000000,7.6
1650,Step Up 3D ,107,30000000,6.2
1651,Blue Crush ,104,30000000,5.6
1652,Stranger Than Fiction ,113,38000000,7.6
1653,30 Days of Night ,113,32000000,6.6
1654,The Cabin in the Woods ,95,30000000,7.0
1655,Meet the Spartans ,86,30000000,2.7
1656,Midnight Run ,126,30000000,7.6
1657,The Running Man ,101,27000000,6.6
1658,Little Shop of Horrors ,102,25000000,6.9
1659,Hanna ,111,30000000,6.8
1660,The Family             ,60,0,7.5
1661,Mortal Kombat: Annihilation ,95,30000000,3.7
1662,Larry Crowne ,98,30000000,6.1
1663,Carrie ,100,30000000,5.9
1664,Take the Lead ,118,30000000,6.7
1665,Entourage             ,28,0,8.5
1666,Gridiron Gang ,125,30000000,6.9
1667,What's the Worst That Could Happen? ,94,45000000,5.5
1668,9 ,79,30000000,7.1
1669,Side Effects ,106,30000000,7.1
1670,The Prince and Me ,111,0,5.9
1671,Winnie the Pooh ,63,30000000,7.3
1672,Dumb and Dumberer: When Harry Met Lloyd ,85,19000000,3.4
1673,Bulworth ,108,30000000,6.8
1674,Get on Up ,139,30000000,6.9
1675,One True Thing ,127,30000000,7.0
1676,Virtuosity ,106,30000000,5.5
1677,My Super Ex-Girlfriend ,95,30000000,5.1
1678,Deliver Us from Evil ,118,30000000,6.2
1679,Sanctum ,108,30000000,5.9
1680,Little Black Book ,105,35000000,5.2
1681,The Five-Year Engagement ,131,30000000,6.2
1682,Mr 3000 ,104,30000000,5.5
1683,The Next Three Days ,133,35000000,7.4
1684,Ultraviolet ,94,30000000,4.4
1685,Assault on Precinct 13 ,109,20000000,6.3
1686,The Replacement Killers ,96,30000000,6.1
1687,Fled ,105,25000000,5.3
1688,Eight Legged Freaks ,99,30000000,5.4
1689,Love & Other Drugs ,112,30000000,6.7
1690,88 Minutes ,108,30000000,5.9
1691,North Country ,126,35000000,7.3
1692,The Whole Ten Yards ,98,40000000,5.5
1693,Splice ,104,26000000,5.8
1694,Howard the Duck ,110,35000000,4.6
1695,Pride and Glory ,130,30000000,6.7
1696,The Cave ,93,30000000,5.1
1697,Alex & Emma ,96,30000000,5.6
1698,Wicker Park ,114,30000000,7.0
1699,Fright Night ,106,30000000,6.4
1700,The New World ,150,30000000,6.7
1701,Wing Commander ,100,30000000,4.1
1702,In Dreams ,100,30000000,5.5
1703,Dragonball: Evolution ,100,45000000,2.7
1704,The Last Stand ,107,45000000,6.4
1705,Godsend ,102,25000000,4.8
1706,Chasing Liberty ,101,23000000,6.1
1707,Hoodwinked Too! Hood vs. Evil ,86,30000000,4.8
1708,An Unfinished Life ,108,30000000,7.0
1709,The Imaginarium of Doctor Parnassus ,123,40000000,6.8
1710,Barney's Version ,134,0,7.3
1711,Trapped             ,511,0,8.2
1712,Runner Runner ,88,30000000,5.6
1713,Antitrust ,109,30000000,6.1
1714,Glory ,122,18000000,7.9
1715,Once Upon a Time in America ,251,30000000,8.4
1716,Dead Man Down ,118,30000000,6.5
1717,The Merchant of Venice ,131,18000000,7.1
1718,The Good Thief ,109,25000000,6.6
1719,Supercross ,80,0,4.0
1720,Miss Potter ,88,30000000,7.0
1721,The Promise ,103,60000000,5.6
1722,DOA: Dead or Alive ,87,21000000,4.8
1723,The Assassination of Jesse James by the Coward Robert Ford ,160,30000000,7.5
1724,1911 ,121,18000000,6.0
1725,Little Nicholas ,91,0,7.2
1726,Wild Card ,92,30000000,5.6
1727,Machine Gun Preacher ,129,30000000,6.8
1728,Animals United ,93,0,4.9
1729,The Color of Freedom ,118,30000000,7.1
1730,United Passions ,110,24000000,2.0
1731,Grace of Monaco ,103,30000000,5.7
1732,A Warrior's Tail ,85,30000000,4.1
1733,Ripley's Game ,110,30000000,6.7
1734,Sausage Party ,89,19000000,7.5
1735,Pitch Perfect 2 ,115,29000000,6.5
1736,Walk the Line ,153,28000000,7.9
1737,12 Monkeys             ,42,0,7.6
1738,Keeping the Faith ,128,30000000,6.4
1739,The Borrowers ,89,29000000,5.8
1740,Frost/Nixon ,122,35000000,7.7
1741,Confessions of a Dangerous Mind ,113,29000000,7.1
1742,Serving Sara ,99,29000000,5.3
1743,The Boss ,99,29000000,5.3
1744,Cry Freedom ,147,29000000,7.5
1745,Mumford ,112,28000000,6.9
1746,Seed of Chucky ,88,12000000,4.9
1747,The Jacket ,94,29000000,7.1
1748,Aladdin ,90,28000000,8.0
1749,Straight Outta Compton ,167,28000000,7.9
1750,Indiana Jones and the Temple of Doom ,118,28000000,7.6
1751,The Rugrats Movie ,83,24000000,5.9
1752,Along Came a Spider ,104,60000000,6.3
1753,Florence Foster Jenkins ,110,29000000,7.1
1754,Once Upon a Time in Mexico ,102,29000000,6.4
1755,Die Hard ,131,28000000,8.2
1756,Role Models ,101,28000000,6.9
1757,The Big Short ,130,28000000,7.8
1758,Taking Woodstock ,120,30000000,6.7
1759,Miracle ,135,28000000,7.5
1760,Dawn of the Dead ,110,26000000,7.4
1761,The Wedding Planner ,103,35000000,5.2
1762,Harlock: Space Pirate ,115,30000000,6.5
1763,The Royal Tenenbaums ,110,21000000,7.6
1764,Identity ,91,30000000,7.3
1765,Last Vegas ,105,28000000,6.6
1766,For Your Eyes Only ,127,28000000,6.8
1767,Serendipity ,82,28000000,6.9
1768,Timecop ,99,27000000,5.8
1769,Zoolander ,90,28000000,6.6
1770,Safe Haven ,115,28000000,6.7
1771,Hocus Pocus ,96,28000000,6.7
1772,No Reservations ,104,28000000,6.3
1773,Kick-Ass ,117,30000000,7.7
1774,30 Minutes or Less ,83,28000000,6.1
1775,Dracula 2000 ,99,28000000,4.9
1776,"Alexander and the Terrible Horrible No Good Very Bad Day ",81,28000000,6.2
1777,Pride & Prejudice ,135,28000000,7.8
1778,Blade Runner ,117,28000000,8.2
1779,Rob Roy ,139,28000000,6.9
1780,3 Days to Kill ,123,28000000,6.2
1781,We Own the Night ,117,21000000,6.9
1782,Lost Souls ,97,28000000,4.8
1783,Winged Migration ,81,160000000,8.0
1784,Just My Luck ,103,28000000,5.3
1785,"Mystery Alaska ",119,28000000,6.7
1786,The Spy Next Door ,94,28000000,5.4
1787,A Simple Wish ,89,28000000,5.4
1788,Ghosts of Mars ,98,28000000,4.9
1789,Our Brand Is Crisis ,107,28000000,6.1
1790,Pride and Prejudice and Zombies ,108,28000000,5.8
1791,Kundun ,134,28000000,7.0
1792,How to Lose Friends & Alienate People ,110,27000000,6.5
1793,Kick-Ass 2 ,103,28000000,6.6
1794,Captain Alatriste: The Spanish Musketeer ,145,24000000,6.1
1795,Brick Mansions ,100,28000000,5.7
1796,Octopussy ,131,27500000,6.6
1797,Knocked Up ,133,30000000,7.0
1798,My Sister's Keeper ,109,30000000,7.4
1799,"Welcome Home Roscoe Jenkins ",114,35000000,5.3
1800,A Passage to India ,164,16000000,7.4
1801,Notes on a Scandal ,92,15000000,7.4
1802,Rendition ,122,27500000,6.8
1803,Limitless             ,42,0,7.9
1804,Star Trek VI: The Undiscovered Country ,110,30000000,7.2
1805,Divine Secrets of the Ya-Ya Sisterhood ,116,27000000,6.0
1806,The Jungle Book ,106,175000000,7.8
1807,Kiss the Girls ,115,27000000,6.6
1808,The Blues Brothers ,148,27000000,7.9
1809,The Sisterhood of the Traveling Pants 2 ,119,0,6.2
1810,Joyful Noise ,118,25000000,5.7
1811,About a Boy ,101,30000000,7.1
1812,Lake Placid ,82,27000000,5.6
1813,Lucky Number Slevin ,110,27000000,7.8
1814,The Right Stuff ,193,27000000,7.9
1815,Anonymous ,130,30000000,6.9
1816,The NeverEnding Story ,94,27000000,7.4
1817,Dark City ,111,27000000,7.7
1818,The Duchess ,110,13500000,6.9
1819,The Honeymooners             ,30,0,8.7
1820,Return to Oz ,109,25000000,6.7
1821,The Newton Boys ,123,27000000,6.0
1822,Case 39 ,109,27000000,6.2
1823,Suspect Zero ,99,27000000,5.9
1824,Martian Child ,106,27000000,6.8
1825,Spy Kids: All the Time in the World in 4D ,89,27000000,3.6
1826,Money Monster ,98,27000000,6.7
1827,Formula 51 ,93,28000000,6.3
1828,Flawless ,112,15000000,6.4
1829,Mindhunters ,101,27000000,6.4
1830,What Just Happened ,104,25000000,5.7
1831,The Statement ,120,23000000,6.2
1832,The Magic Flute ,135,27000000,6.6
1833,Paul Blart: Mall Cop ,91,26000000,5.2
1834,Freaky Friday ,97,26000000,6.1
1835,The 40-Year-Old Virgin ,133,26000000,7.1
1836,Shakespeare in Love ,123,25000000,7.2
1837,A Walk Among the Tombstones ,114,28000000,6.5
1838,Kindergarten Cop ,111,26000000,6.0
1839,Pineapple Express ,117,27000000,7.0
1840,Ever After: A Cinderella Story ,121,26000000,7.0
1841,Open Range ,139,22000000,7.5
1842,Flatliners ,115,26000000,6.6
1843,It's Always Sunny in Philadelphia             ,22,0,8.8
1844,A Bridge Too Far ,175,26000000,7.4
1845,Red Eye ,85,26000000,6.5
1846,Final Destination 2 ,90,26000000,6.2
1847,"O Brother Where Art Thou? ",107,26000000,7.8
1848,Legion ,100,26000000,5.2
1849,Pain & Gain ,129,26000000,6.5
1850,In Good Company ,109,26000000,6.5
1851,Clockstoppers ,94,26000000,5.2
1852,Silverado ,133,26000000,7.2
1853,Brothers ,105,26000000,7.1
1854,Agent Cody Banks 2: Destination London ,100,26000000,4.5
1855,New Year's Eve ,113,56000000,5.7
1856,Original Sin ,118,42000000,6.0
1857,The Raven ,110,26000000,6.4
1858,Welcome to Mooseport ,110,26000000,5.2
1859,Highlander: The Final Dimension ,99,26000000,4.3
1860,Blood and Wine ,101,22000000,6.1
1861,Snow White: A Tale of Terror ,100,26000000,6.3
1862,The Curse of the Jade Scorpion ,103,26000000,6.8
1863,Accidental Love ,100,26000000,4.0
1864,Flipper ,95,25530000,5.2
1865,Self/less ,117,26000000,6.5
1866,The Constant Gardener ,129,15000000,7.5
1867,The Passion of the Christ ,120,30000000,7.1
1868,Mrs. Doubtfire ,125,25000000,6.9
1869,Rain Man ,133,25000000,8.0
1870,Gran Torino ,116,33000000,8.2
1871,W. ,129,25100000,6.4
1872,Taken ,93,25000000,7.9
1873,The Best of Me ,118,26000000,6.7
1874,The Bodyguard ,129,25000000,6.1
1875,Schindler's List ,185,22000000,8.9
1876,The Help ,146,25000000,8.1
1877,The Fifth Estate ,128,28000000,6.2
1878,Scooby-Doo 2: Monsters Unleashed ,93,80000000,4.9
1879,Viy ,107,26000000,5.4
1880,Freddy vs. Jason ,97,30000000,5.8
1881,The Face of an Angel ,101,0,4.7
1882,Jimmy Neutron: Boy Genius ,82,30000000,6.0
1883,Cloverfield ,85,25000000,7.0
1884,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88,25000000,6.0
1885,The Untouchables ,119,25000000,7.9
1886,No Country for Old Men ,122,25000000,8.1
1887,Ride Along ,99,25000000,6.2
1888,Bridget Jones's Diary ,97,26000000,6.7
1889,Chocolat ,121,25000000,7.3
1890,"Legally Blonde 2: Red White & Blonde ",95,45000000,4.6
1891,Parental Guidance ,105,25000000,6.1
1892,No Strings Attached ,108,25000000,6.2
1893,Tombstone ,134,25000000,7.8
1894,Romeo Must Die ,115,25000000,6.1
1895,The Omen ,107,2800000,7.6
1896,Final Destination 3 ,86,25000000,5.8
1897,The Lucky One ,101,25000000,6.5
1898,Bridge to Terabithia ,96,17000000,7.2
1899,Finding Neverland ,101,25000000,7.8
1900,A Madea Christmas ,100,25000000,4.7
1901,The Grey ,117,25000000,6.8
1902,Hide and Seek ,101,30000000,5.9
1903,Anchorman: The Legend of Ron Burgundy ,98,26000000,7.2
1904,Goodfellas ,146,25000000,8.7
1905,Agent Cody Banks ,102,26000000,5.0
